bonus;lowBeta;highBeta;meditation;currentProgress;timestamp(s)
1;37077;6687;61;0;2,148191
1;37077;6687;61;0;2,177087
1;37077;6687;61;0;2,208682
1;37077;6687;61;0;2,242604
1;37077;6687;61;0;2,274268
1;37077;6687;61;0;2,30411
1;129216;95094;64;10;2,334521
1;129216;95094;64;10;2,380613
1;129216;95094;64;10;2,412279
1;129216;95094;64;10;2,441616
1;129216;95094;64;10;2,473987
1;129216;95094;64;10;2,505191
1;129216;95094;64;10;2,535172
1;129216;95094;64;10;2,568851
1;129216;95094;64;10;2,598277
1;129216;95094;64;10;2,628927
1;129216;95094;64;10;2,658719
1;129216;95094;64;10;2,689603
1;129216;95094;64;10;2,721653
1;129216;95094;64;10;2,756211
1;129216;95094;64;10;2,784356
1;129216;95094;64;10;2,814259
1;129216;95094;64;10;2,845516
1;129216;95094;64;10;2,879006
1;129216;95094;64;10;2,908602
1;129216;95094;64;10;2,939609
1;129216;95094;64;10;2,969669
1;129216;95094;64;10;3,001213
1;129216;95094;64;10;3,031824
1;129216;95094;64;10;3,061786
1;129216;95094;64;10;3,092776
1;129216;95094;64;10;3,129202
1;129216;95094;64;10;3,157614
1;129216;95094;64;10;3,186787
1;129216;95094;64;10;3,218534
1;129216;95094;64;10;3,253001
1;129216;95094;64;10;3,279579
1;129216;95094;64;10;3,311466
1;30145;35963;70;20;3,345062
1;30145;35963;70;20;3,376117
1;30145;35963;70;20;3,407989
1;30145;35963;70;20;3,438556
1;30145;35963;70;20;3,468355
1;30145;35963;70;20;3,499664
1;30145;35963;70;20;3,531916
1;30145;35963;70;20;3,563035
1;30145;35963;70;20;3,595205
1;30145;35963;70;20;3,624644
1;30145;35963;70;20;3,657037
1;30145;35963;70;20;3,690358
1;30145;35963;70;20;3,71572
1;30145;35963;70;20;3,746543
1;30145;35963;70;20;3,777633
1;30145;35963;70;20;3,809251
1;30145;35963;70;20;3,843435
1;30145;35963;70;20;3,870255
1;30145;35963;70;20;3,900474
1;30145;35963;70;20;3,933306
1;30145;35963;70;20;3,962386
1;30145;35963;70;20;3,994485
1;30145;35963;70;20;4,032587
1;30145;35963;70;20;4,055347
1;30145;35963;70;20;4,088016
1;30145;35963;70;20;4,11913
1;30145;35963;70;20;4,149695
1;30145;35963;70;20;4,180056
1;30145;35963;70;20;4,212419
1;30145;35963;70;20;4,242018
1;30145;35963;70;20;4,273823
1;30145;35963;70;20;4,306749
1;5205;5391;53;18;4,336584
1;5205;5391;53;18;4,367595
1;5205;5391;53;18;4,397872
1;5205;5391;53;18;4,429804
1;5205;5391;53;18;4,46112
1;5205;5391;53;18;4,491482
1;5205;5391;53;18;4,523065
1;5205;5391;53;18;4,553078
1;5205;5391;53;18;4,584722
1;5205;5391;53;18;4,61679
1;5205;5391;53;18;4,647514
1;5205;5391;53;18;4,677546
1;5205;5391;53;18;4,709841
1;5205;5391;53;18;4,738989
1;5205;5391;53;18;4,769781
1;5205;5391;53;18;4,804202
1;5205;5391;53;18;4,833198
1;5205;5391;53;18;4,863401
1;5205;5391;53;18;4,897043
1;5205;5391;53;18;4,941869
1;5205;5391;53;18;4,972054
1;5205;5391;53;18;5,002855
1;5205;5391;53;18;5,034341
1;5205;5391;53;18;5,06542
1;5205;5391;53;18;5,095259
1;5205;5391;53;18;5,125559
1;5205;5391;53;18;5,157523
1;5205;5391;53;18;5,189743
1;5205;5391;53;18;5,219372
1;5205;5391;53;18;5,250312
1;5205;5391;53;18;5,281744
1;5205;5391;53;18;5,311872
1;34477;12920;56;16;5,345829
1;34477;12920;56;16;5,375897
1;34477;12920;56;16;5,407629
1;34477;12920;56;16;5,438307
1;34477;12920;56;16;5,468516
1;34477;12920;56;16;5,498716
1;34477;12920;56;16;5,529437
1;34477;12920;56;16;5,561937
1;34477;12920;56;16;5,593672
1;34477;12920;56;16;5,624092
1;34477;12920;56;16;5,653753
1;34477;12920;56;16;5,684476
1;34477;12920;56;16;5,715976
1;34477;12920;56;16;5,746787
1;34477;12920;56;16;5,776875
1;34477;12920;56;16;5,807831
1;34477;12920;56;16;5,838971
1;34477;12920;56;16;5,869833
1;34477;12920;56;16;5,902245
1;34477;12920;56;16;5,931777
1;34477;12920;56;16;5,962381
1;34477;12920;56;16;6,00013
1;34477;12920;56;16;6,023929
1;34477;12920;56;16;6,055783
1;34477;12920;56;16;6,085602
1;34477;12920;56;16;6,117462
1;34477;12920;56;16;6,147809
1;34477;12920;56;16;6,178431
1;34477;12920;56;16;6,209461
1;34477;12920;56;16;6,242256
1;34477;12920;56;16;6,272978
1;34477;12920;56;16;6,306816
1;45878;22503;57;14;6,336282
1;45878;22503;57;14;6,366725
1;45878;22503;57;14;6,397771
1;45878;22503;57;14;6,430466
1;45878;22503;57;14;6,461312
1;45878;22503;57;14;6,491015
1;45878;22503;57;14;6,521926
1;45878;22503;57;14;6,555601
1;45878;22503;57;14;6,584639
1;45878;22503;57;14;6,61711
1;45878;22503;57;14;6,645338
1;45878;22503;57;14;6,677911
1;45878;22503;57;14;6,70751
1;45878;22503;57;14;6,739693
1;45878;22503;57;14;6,773285
1;45878;22503;57;14;6,801616
1;45878;22503;57;14;6,832563
1;45878;22503;57;14;6,867583
1;45878;22503;57;14;6,894832
1;45878;22503;57;14;6,924238
1;45878;22503;57;14;6,957212
1;45878;22503;57;14;6,99178
1;45878;22503;57;14;7,019506
1;45878;22503;57;14;7,050554
1;45878;22503;57;14;7,081728
1;45878;22503;57;14;7,112337
1;45878;22503;57;14;7,144594
1;45878;22503;57;14;7,175703
1;45878;22503;57;14;7,206446
1;45878;22503;57;14;7,248034
1;45878;22503;57;14;7,282818
1;45878;22503;57;14;7,313972
1;98132;40668;50;12;7,345074
1;98132;40668;50;12;7,377215
1;98132;40668;50;12;7,40781
1;98132;40668;50;12;7,439133
1;98132;40668;50;12;7,470069
1;98132;40668;50;12;7,501017
1;98132;40668;50;12;7,533074
1;98132;40668;50;12;7,564483
1;98132;40668;50;12;7,596025
1;98132;40668;50;12;7,626194
1;98132;40668;50;12;7,658783
1;98132;40668;50;12;7,690121
1;98132;40668;50;12;7,720724
1;98132;40668;50;12;7,752489
1;98132;40668;50;12;7,782781
1;98132;40668;50;12;7,813128
1;98132;40668;50;12;7,844899
1;98132;40668;50;12;7,876313
1;98132;40668;50;12;7,907526
1;98132;40668;50;12;7,938302
1;98132;40668;50;12;7,968176
1;98132;40668;50;12;7,998925
1;98132;40668;50;12;8,030296
1;98132;40668;50;12;8,061281
1;98132;40668;50;12;8,092403
1;98132;40668;50;12;8,124429
1;98132;40668;50;12;8,154469
1;98132;40668;50;12;8,206196
1;98132;40668;50;12;8,234612
1;98132;40668;50;12;8,264408
1;98132;40668;50;12;8,30616
1;82345;63085;63;22;8,34142
1;82345;63085;63;22;8,37122
1;82345;63085;63;22;8,402417
1;82345;63085;63;22;8,435706
1;82345;63085;63;22;8,46756
1;82345;63085;63;22;8,496246
1;82345;63085;63;22;8,529408
1;82345;63085;63;22;8,560644
1;82345;63085;63;22;8,589885
1;82345;63085;63;22;8,621872
1;82345;63085;63;22;8,655366
1;82345;63085;63;22;8,68434
1;82345;63085;63;22;8,716808
1;82345;63085;63;22;8,748302
1;82345;63085;63;22;8,777571
1;82345;63085;63;22;8,808851
1;82345;63085;63;22;8,839662
1;82345;63085;63;22;8,870811
1;82345;63085;63;22;8,904161
1;82345;63085;63;22;8,935082
1;82345;63085;63;22;8,964515
1;82345;63085;63;22;8,998618
1;82345;63085;63;22;9,028533
1;82345;63085;63;22;9,058591
1;82345;63085;63;22;9,089475
1;82345;63085;63;22;9,122583
1;82345;63085;63;22;9,152512
1;82345;63085;63;22;9,184766
1;82345;63085;63;22;9,216424
1;82345;63085;63;22;9,246763
1;82345;63085;63;22;9,278112
1;82345;63085;63;22;9,308926
1;15569;18471;51;20;9,339981
1;15569;18471;51;20;9,370599
1;15569;18471;51;20;9,400176
1;15569;18471;51;20;9,430487
1;15569;18471;51;20;9,461483
1;15569;18471;51;20;9,491919
1;15569;18471;51;20;9,523746
1;15569;18471;51;20;9,555696
1;15569;18471;51;20;9,587781
1;15569;18471;51;20;9,61762
1;15569;18471;51;20;9,648853
1;15569;18471;51;20;9,681133
1;15569;18471;51;20;9,70962
1;15569;18471;51;20;9,741038
1;15569;18471;51;20;9,771478
1;15569;18471;51;20;9,802446
1;15569;18471;51;20;9,833773
1;15569;18471;51;20;9,864439
1;15569;18471;51;20;9,898016
1;15569;18471;51;20;9,92863
1;15569;18471;51;20;9,958913
1;15569;18471;51;20;9,989656
1;15569;18471;51;20;10,02218
1;15569;18471;51;20;10,05126
1;15569;18471;51;20;10,08297
1;15569;18471;51;20;10,11676
1;15569;18471;51;20;10,14461
1;15569;18471;51;20;10,17637
1;15569;18471;51;20;10,2072
1;15569;18471;51;20;10,23964
1;15569;18471;51;20;10,27217
1;15569;18471;51;20;10,30297
1;24110;18621;43;18;10,33366
1;24110;18621;43;18;10,36462
1;24110;18621;43;18;10,39523
1;24110;18621;43;18;10,42629
1;24110;18621;43;18;10,45824
1;24110;18621;43;18;10,49095
1;24110;18621;43;18;10,53341
1;24110;18621;43;18;10,57005
1;24110;18621;43;18;10,59913
1;24110;18621;43;18;10,63219
1;24110;18621;43;18;10,66323
1;24110;18621;43;18;10,69412
1;24110;18621;43;18;10,72448
1;24110;18621;43;18;10,75857
1;24110;18621;43;18;10,78618
1;24110;18621;43;18;10,8176
1;24110;18621;43;18;10,84951
1;24110;18621;43;18;10,87936
1;24110;18621;43;18;10,91177
1;24110;18621;43;18;10,9435
1;24110;18621;43;18;10,97393
1;24110;18621;43;18;11,00556
1;24110;18621;43;18;11,03461
1;24110;18621;43;18;11,06648
1;24110;18621;43;18;11,09902
1;24110;18621;43;18;11,13
1;24110;18621;43;18;11,16071
1;24110;18621;43;18;11,1923
1;24110;18621;43;18;11,22347
1;24110;18621;43;18;11,25357
1;24110;18621;43;18;11,28682
1;24110;18621;43;18;11,31636
1;43949;41789;51;16;11,3485
1;43949;41789;51;16;11,38187
1;43949;41789;51;16;11,40945
1;43949;41789;51;16;11,4387
1;43949;41789;51;16;11,47084
1;43949;41789;51;16;11,50164
1;43949;41789;51;16;11,53294
1;43949;41789;51;16;11,56282
1;43949;41789;51;16;11,59584
1;43949;41789;51;16;11,62844
1;43949;41789;51;16;11,65578
1;43949;41789;51;16;11,68943
1;43949;41789;51;16;11,71906
1;43949;41789;51;16;11,75116
1;43949;41789;51;16;11,78062
1;43949;41789;51;16;11,81266
1;43949;41789;51;16;11,84172
1;43949;41789;51;16;11,87505
1;43949;41789;51;16;11,90383
1;43949;41789;51;16;11,93462
1;43949;41789;51;16;11,96536
1;43949;41789;51;16;11,99601
1;43949;41789;51;16;12,02785
1;43949;41789;51;16;12,05762
1;43949;41789;51;16;12,08898
1;43949;41789;51;16;12,12183
1;43949;41789;51;16;12,15082
1;43949;41789;51;16;12,18139
1;43949;41789;51;16;12,21275
1;43949;41789;51;16;12,24284
1;43949;41789;51;16;12,27432
1;43949;41789;51;16;12,30435
1;43949;41789;51;16;12,33767
1;43949;41789;51;16;12,36775
1;43949;41789;51;16;12,39883
1;43949;41789;51;16;12,43282
1;43949;41789;51;16;12,46146
1;43949;41789;51;16;12,49241
1;43949;41789;51;16;12,52133
1;43949;41789;51;16;12,55415
1;43949;41789;51;16;12,58421
1;43949;41789;51;16;12,61588
1;43949;41789;51;16;12,64749
1;43949;41789;51;16;12,67749
1;43949;41789;51;16;12,70732
1;43949;41789;51;16;12,74117
1;43949;41789;51;16;12,77786
1;43949;41789;51;16;12,80193
1;43949;41789;51;16;12,83244
1;43949;41789;51;16;12,8643
1;43949;41789;51;16;12,89615
1;43949;41789;51;16;12,92779
1;43949;41789;51;16;12,95817
1;43949;41789;51;16;12,98863
1;43949;41789;51;16;13,02072
1;43949;41789;51;16;13,05067
1;43949;41789;51;16;13,08089
1;43949;41789;51;16;13,1138
1;43949;41789;51;16;13,14422
1;43949;41789;51;16;13,17545
1;43949;41789;51;16;13,20572
1;43949;41789;51;16;13,23702
1;43949;41789;51;16;13,26904
1;43949;41789;51;16;13,29919
1;25149;18692;50;14;13,3314
1;25149;18692;50;14;13,36222
1;25149;18692;50;14;13,39314
1;25149;18692;50;14;13,42416
1;25149;18692;50;14;13,45546
1;25149;18692;50;14;13,48864
1;25149;18692;50;14;13,52077
1;25149;18692;50;14;13,54972
1;25149;18692;50;14;13,58249
1;25149;18692;50;14;13,61465
1;25149;18692;50;14;13,64489
1;25149;18692;50;14;13,67623
1;25149;18692;50;14;13,70866
1;25149;18692;50;14;13,73971
1;25149;18692;50;14;13,77036
1;25149;18692;50;14;13,8018
1;25149;18692;50;14;13,83321
1;25149;18692;50;14;13,86572
1;25149;18692;50;14;13,89406
1;25149;18692;50;14;13,92527
1;25149;18692;50;14;13,95626
1;25149;18692;50;14;13,98896
1;25149;18692;50;14;14,02046
1;25149;18692;50;14;14,05003
1;25149;18692;50;14;14,08201
1;25149;18692;50;14;14,11382
1;25149;18692;50;14;14,14379
1;25149;18692;50;14;14,17335
1;25149;18692;50;14;14,20586
1;25149;18692;50;14;14,23614
1;25149;18692;50;14;14,26707
1;25149;18692;50;14;14,29906
1;27760;20308;61;24;14,33286
1;27760;20308;61;24;14,36304
1;27760;20308;61;24;14,39063
1;27760;20308;61;24;14,42122
1;27760;20308;61;24;14,45252
1;27760;20308;61;24;14,48453
1;27760;20308;61;24;14,51642
1;27760;20308;61;24;14,54699
1;27760;20308;61;24;14,5786
1;27760;20308;61;24;14,60981
1;27760;20308;61;24;14,63968
1;27760;20308;61;24;14,67072
1;27760;20308;61;24;14,7031
1;27760;20308;61;24;14,73342
1;27760;20308;61;24;14,76384
1;27760;20308;61;24;14,79418
1;27760;20308;61;24;14,825
1;27760;20308;61;24;14,85637
1;27760;20308;61;24;14,88851
1;27760;20308;61;24;14,91991
1;27760;20308;61;24;14,95152
1;27760;20308;61;24;14,98213
1;27760;20308;61;24;15,01144
1;27760;20308;61;24;15,04308
1;27760;20308;61;24;15,07412
1;27760;20308;61;24;15,10524
1;27760;20308;61;24;15,13506
1;27760;20308;61;24;15,16501
1;27760;20308;61;24;15,19597
1;27760;20308;61;24;15,22715
1;27760;20308;61;24;15,25636
1;27760;20308;61;24;15,28903
1;2991;5883;53;22;15,32178
1;2991;5883;53;22;15,35207
1;2991;5883;53;22;15,38298
1;2991;5883;53;22;15,41251
1;2991;5883;53;22;15,44498
1;2991;5883;53;22;15,47612
1;2991;5883;53;22;15,50893
1;2991;5883;53;22;15,53869
1;2991;5883;53;22;15,62219
1;2991;5883;53;22;15,63661
1;2991;5883;53;22;15,64915
1;2991;5883;53;22;15,6613
1;2991;5883;53;22;15,67292
1;2991;5883;53;22;15,69266
1;2991;5883;53;22;15,70362
1;2991;5883;53;22;15,72367
1;2991;5883;53;22;15,75432
1;2991;5883;53;22;15,78692
1;2991;5883;53;22;15,81622
1;2991;5883;53;22;15,84699
1;2991;5883;53;22;15,8798
1;2991;5883;53;22;15,91076
1;2991;5883;53;22;15,94204
1;2991;5883;53;22;15,9725
1;2991;5883;53;22;16,00277
1;2991;5883;53;22;16,03422
1;2991;5883;53;22;16,06579
1;2991;5883;53;22;16,09636
1;2991;5883;53;22;16,12738
1;2991;5883;53;22;16,16205
1;2991;5883;53;22;16,19078
1;2991;5883;53;22;16,22104
1;2991;5883;53;22;16,25511
1;11148;6565;66;32;16,28513
1;11148;6565;66;32;16,31711
1;11148;6565;66;32;16,347
1;11148;6565;66;32;16,37884
1;11148;6565;66;32;16,40873
1;11148;6565;66;32;16,44165
1;11148;6565;66;32;16,47119
1;11148;6565;66;32;16,50385
1;11148;6565;66;32;16,53458
1;11148;6565;66;32;16,56566
1;11148;6565;66;32;16,59757
1;11148;6565;66;32;16,6254
1;11148;6565;66;32;16,65621
1;11148;6565;66;32;16,69179
1;11148;6565;66;32;16,72661
1;11148;6565;66;32;16,75128
1;11148;6565;66;32;16,77986
1;11148;6565;66;32;16,81252
1;11148;6565;66;32;16,84203
1;11148;6565;66;32;16,87247
1;11148;6565;66;32;16,90373
1;11148;6565;66;32;16,93435
1;11148;6565;66;32;16,96562
1;11148;6565;66;32;16,99646
1;11148;6565;66;32;17,02782
1;11148;6565;66;32;17,05773
1;11148;6565;66;32;17,09091
1;11148;6565;66;32;17,12266
1;11148;6565;66;32;17,15065
1;11148;6565;66;32;17,18089
1;11148;6565;66;32;17,21377
1;11148;6565;66;32;17,24377
1;11725;6654;77;42;17,27414
1;11725;6654;77;42;17,30675
1;11725;6654;77;42;17,33565
1;11725;6654;77;42;17,36822
1;11725;6654;77;42;17,39754
1;11725;6654;77;42;17,4286
1;11725;6654;77;42;17,46
1;11725;6654;77;42;17,49183
1;11725;6654;77;42;17,52347
1;11725;6654;77;42;17,55425
1;11725;6654;77;42;17,58634
1;11725;6654;77;42;17,61645
1;11725;6654;77;42;17,65327
1;11725;6654;77;42;17,67852
1;11725;6654;77;42;17,71158
1;11725;6654;77;42;17,74297
1;11725;6654;77;42;17,77276
1;11725;6654;77;42;17,80472
1;11725;6654;77;42;17,83742
1;11725;6654;77;42;17,86731
1;11725;6654;77;42;17,89777
1;11725;6654;77;42;17,93241
1;11725;6654;77;42;17,96109
1;11725;6654;77;42;17,99201
1;11725;6654;77;42;18,02223
1;11725;6654;77;42;18,05287
1;11725;6654;77;42;18,08391
1;11725;6654;77;42;18,11629
1;11725;6654;77;42;18,14849
1;11725;6654;77;42;18,17848
1;11725;6654;77;42;18,20968
1;11725;6654;77;42;18,2432
1;3497;1508;66;52;18,27322
1;3497;1508;66;52;18,30241
1;3497;1508;66;52;18,33257
1;3497;1508;66;52;18,36727
1;3497;1508;66;52;18,39564
1;3497;1508;66;52;18,42557
1;3497;1508;66;52;18,45522
1;3497;1508;66;52;18,48806
1;3497;1508;66;52;18,51737
1;3497;1508;66;52;18,5522
1;3497;1508;66;52;18,58195
1;3497;1508;66;52;18,61225
1;3497;1508;66;52;18,64503
1;3497;1508;66;52;18,67753
1;3497;1508;66;52;18,70673
1;3497;1508;66;52;18,73823
1;3497;1508;66;52;18,76895
1;3497;1508;66;52;18,80013
1;3497;1508;66;52;18,83138
1;3497;1508;66;52;18,86186
1;3497;1508;66;52;18,8953
1;3497;1508;66;52;18,92256
1;3497;1508;66;52;18,95568
1;3497;1508;66;52;18,9872
1;3497;1508;66;52;19,01729
1;3497;1508;66;52;19,04853
1;3497;1508;66;52;19,07964
1;3497;1508;66;52;19,11045
1;3497;1508;66;52;19,14282
1;3497;1508;66;52;19,17046
1;3497;1508;66;52;19,20348
1;3497;1508;66;52;19,24269
1;3497;1508;66;52;19,26385
1;3497;1508;66;52;19,2964
1;3497;1508;66;52;19,3266
1;3497;1508;66;52;19,35709
1;3497;1508;66;52;19,38869
1;3497;1508;66;52;19,4214
1;3497;1508;66;52;19,45257
1;3497;1508;66;52;19,48287
1;3497;1508;66;52;19,51382
1;3497;1508;66;52;19,54449
1;3497;1508;66;52;19,57579
1;3497;1508;66;52;19,60574
1;3497;1508;66;52;19,63705
1;3497;1508;66;52;19,66998
1;3497;1508;66;52;19,69755
1;3497;1508;66;52;19,72791
1;3497;1508;66;52;19,76143
1;3497;1508;66;52;19,79117
1;3497;1508;66;52;19,82223
1;3497;1508;66;52;19,85254
1;3497;1508;66;52;19,88292
1;3497;1508;66;52;19,91361
1;3497;1508;66;52;19,94462
1;3497;1508;66;52;19,97758
1;3497;1508;66;52;20,00908
1;3497;1508;66;52;20,03916
1;3497;1508;66;52;20,06991
1;3497;1508;66;52;20,10182
1;3497;1508;66;52;20,13244
1;3497;1508;66;52;20,16345
1;3497;1508;66;52;20,19505
1;3497;1508;66;52;20,22532
1;7609;4094;66;52;20,25778
1;7609;4094;66;52;20,28715
1;7609;4094;66;52;20,31791
1;7609;4094;66;52;20,35019
1;7609;4094;66;52;20,37909
1;7609;4094;66;52;20,41087
1;7609;4094;66;52;20,44112
1;7609;4094;66;52;20,47233
1;7609;4094;66;52;20,50431
1;7609;4094;66;52;20,53531
1;7609;4094;66;52;20,56722
1;7609;4094;66;52;20,59863
1;7609;4094;66;52;20,62917
1;7609;4094;66;52;20,65954
1;7609;4094;66;52;20,69031
1;7609;4094;66;52;20,72199
1;7609;4094;66;52;20,7529
1;7609;4094;66;52;20,78441
1;7609;4094;66;52;20,81647
1;7609;4094;66;52;20,84713
1;7609;4094;66;52;20,88034
1;7609;4094;66;52;20,90749
1;7609;4094;66;52;20,93947
1;7609;4094;66;52;20,97053
1;7609;4094;66;52;21,00089
1;7609;4094;66;52;21,03115
1;7609;4094;66;52;21,06417
1;7609;4094;66;52;21,09324
1;7609;4094;66;52;21,12501
1;7609;4094;66;52;21,1578
1;7609;4094;66;52;21,18652
1;7609;4094;66;52;21,21892
1;36670;10588;51;50;21,25107
1;36670;10588;51;50;21,28197
1;36670;10588;51;50;21,31183
1;36670;10588;51;50;21,3428
1;36670;10588;51;50;21,37345
1;36670;10588;51;50;21,40474
1;36670;10588;51;50;21,43537
1;36670;10588;51;50;21,46668
1;36670;10588;51;50;21,49772
1;36670;10588;51;50;21,52904
1;36670;10588;51;50;21,56179
1;36670;10588;51;50;21,59227
1;36670;10588;51;50;21,62286
1;36670;10588;51;50;21,65366
1;36670;10588;51;50;21,68512
1;36670;10588;51;50;21,71536
1;36670;10588;51;50;21,74637
1;36670;10588;51;50;21,77751
1;36670;10588;51;50;21,80977
1;36670;10588;51;50;21,84014
1;36670;10588;51;50;21,86972
