bonus;lowBeta;highBeta;meditation;currentProgress;timestamp(s)
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;41328;13141;20;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;100;0
1;6596;17731;14;0;0
1;6596;17731;14;0;0
1;6596;17731;14;0;0
1;6596;17731;14;0;0,02
1;6596;17731;14;0;0,038369
1;6596;17731;14;0;0,0434543
1;6596;17731;14;0;0,0696135
1;6596;17731;14;0;0,1016531
1;6596;17731;14;0;0,1322706
1;12846;22782;20;0;0,163358
1;12846;22782;20;0;0,1948405
1;12846;22782;20;0;0,2255261
1;12846;22782;20;0;0,2569576
1;12846;22782;20;0;0,2889344
1;12846;22782;20;0;0,3187325
1;12846;22782;20;0;0,34975
1;12846;22782;20;0;0,3822545
1;12846;22782;20;0;0,4117628
1;12846;22782;20;0;0,4432322
1;12846;22782;20;0;0,4743671
1;12846;22782;20;0;0,506697
1;12846;22782;20;0;0,536583
1;12846;22782;20;0;0,5668236
1;12846;22782;20;0;0,598971
1;12846;22782;20;0;0,6297729
1;12846;22782;20;0;0,6606438
1;12846;22782;20;0;0,6921449
1;12846;22782;20;0;0,7232676
1;12846;22782;20;0;0,7550232
1;12846;22782;20;0;0,7862432
1;12846;22782;20;0;0,8183849
1;12846;22782;20;0;0,8497033
1;12846;22782;20;0;0,8812229
1;12846;22782;20;0;0,9127557
1;12846;22782;20;0;0,943443
1;12846;22782;20;0;0,9741499
1;12846;22782;20;0;1,005549
1;12846;22782;20;0;1,03535
1;12846;22782;20;0;1,066411
1;12846;22782;20;0;1,09734
1;12846;22782;20;0;1,129491
1;14949;14874;29;0;1,160092
1;14949;14874;29;0;1,191041
1;14949;14874;29;0;1,221729
1;14949;14874;29;0;1,252632
1;14949;14874;29;0;1,284291
1;14949;14874;29;0;1,315284
1;14949;14874;29;0;1,352971
1;14949;14874;29;0;1,376925
1;14949;14874;29;0;1,409303
1;14949;14874;29;0;1,440432
1;14949;14874;29;0;1,4706
1;14949;14874;29;0;1,501854
1;14949;14874;29;0;1,532302
1;14949;14874;29;0;1,563206
1;14949;14874;29;0;1,595078
1;14949;14874;29;0;1,625525
1;14949;14874;29;0;1,656366
1;14949;14874;29;0;1,687879
1;14949;14874;29;0;1,719011
1;14949;14874;29;0;1,749832
1;14949;14874;29;0;1,780472
1;14949;14874;29;0;1,811985
1;14949;14874;29;0;1,843264
1;14949;14874;29;0;1,875051
1;14949;14874;29;0;1,905233
1;14949;14874;29;0;1,936265
1;14949;14874;29;0;1,970001
1;14949;14874;29;0;1,999328
1;14949;14874;29;0;2,030399
1;14949;14874;29;0;2,061874
1;14949;14874;29;0;2,092275
1;14949;14874;29;0;2,123479
1;13902;9354;27;0;2,155294
1;13902;9354;27;0;2,187155
1;13902;9354;27;0;2,218233
1;13902;9354;27;0;2,249145
1;13902;9354;27;0;2,279278
1;13902;9354;27;0;2,311249
1;13902;9354;27;0;2,341563
1;13902;9354;27;0;2,37213
1;13902;9354;27;0;2,404316
1;13902;9354;27;0;2,435889
1;13902;9354;27;0;2,466556
1;13902;9354;27;0;2,498202
1;13902;9354;27;0;2,531052
1;13902;9354;27;0;2,560979
1;13902;9354;27;0;2,59163
1;13902;9354;27;0;2,625867
1;13902;9354;27;0;2,654186
1;13902;9354;27;0;2,6859
1;13902;9354;27;0;2,716249
1;13902;9354;27;0;2,748521
1;13902;9354;27;0;2,780093
1;13902;9354;27;0;2,809813
1;13902;9354;27;0;2,840308
1;13902;9354;27;0;2,874489
1;13902;9354;27;0;2,904096
1;13902;9354;27;0;2,934803
1;13902;9354;27;0;2,965213
1;13902;9354;27;0;2,995509
1;13902;9354;27;0;3,027691
1;13902;9354;27;0;3,058307
1;13902;9354;27;0;3,089923
1;13902;9354;27;0;3,121394
1;45898;8539;26;0;3,15158
1;45898;8539;26;0;3,182753
1;45898;8539;26;0;3,21325
1;45898;8539;26;0;3,244856
1;45898;8539;26;0;3,275306
1;45898;8539;26;0;3,307349
1;45898;8539;26;0;3,337323
1;45898;8539;26;0;3,368552
1;45898;8539;26;0;3,399341
1;45898;8539;26;0;3,431099
1;45898;8539;26;0;3,461924
1;45898;8539;26;0;3,493495
1;45898;8539;26;0;3,524225
1;45898;8539;26;0;3,55528
1;45898;8539;26;0;3,586733
1;45898;8539;26;0;3,618084
1;45898;8539;26;0;3,649774
1;45898;8539;26;0;3,680503
1;45898;8539;26;0;3,712198
1;45898;8539;26;0;3,743339
1;45898;8539;26;0;3,774334
1;45898;8539;26;0;3,805113
1;45898;8539;26;0;3,8366
1;45898;8539;26;0;3,868358
1;45898;8539;26;0;3,898789
1;45898;8539;26;0;3,92994
1;45898;8539;26;0;3,960968
1;45898;8539;26;0;3,991602
1;45898;8539;26;0;4,022089
1;45898;8539;26;0;4,053274
1;45898;8539;26;0;4,085425
1;45898;8539;26;0;4,117952
1;7109;6018;41;0;4,147932
1;7109;6018;41;0;4,177903
1;7109;6018;41;0;4,208889
1;7109;6018;41;0;4,241051
1;7109;6018;41;0;4,270681
1;7109;6018;41;0;4,30226
1;7109;6018;41;0;4,333333
1;7109;6018;41;0;4,365013
1;7109;6018;41;0;4,395207
1;7109;6018;41;0;4,427227
1;7109;6018;41;0;4,458945
1;7109;6018;41;0;4,489418
1;7109;6018;41;0;4,520714
1;7109;6018;41;0;4,551355
1;7109;6018;41;0;4,583973
1;7109;6018;41;0;4,613367
1;7109;6018;41;0;4,645028
1;7109;6018;41;0;4,675951
1;7109;6018;41;0;4,705621
1;7109;6018;41;0;4,739525
1;7109;6018;41;0;4,768112
1;7109;6018;41;0;4,799325
1;7109;6018;41;0;4,830937
1;7109;6018;41;0;4,862124
1;7109;6018;41;0;4,893429
1;7109;6018;41;0;4,924226
1;7109;6018;41;0;4,956314
1;7109;6018;41;0;4,986428
1;7109;6018;41;0;5,018003
1;7109;6018;41;0;5,048424
1;7109;6018;41;0;5,080245
1;7109;6018;41;0;5,111373
1;4511;2740;61;10;5,143112
1;4511;2740;61;10;5,17651
1;4511;2740;61;10;5,205356
1;4511;2740;61;10;5,236451
1;4511;2740;61;10;5,266983
1;4511;2740;61;10;5,298319
1;4511;2740;61;10;5,329948
1;4511;2740;61;10;5,360349
1;4511;2740;61;10;5,391456
1;4511;2740;61;10;5,421968
1;4511;2740;61;10;5,453905
1;4511;2740;61;10;5,484876
1;4511;2740;61;10;5,51687
1;4511;2740;61;10;5,547417
1;4511;2740;61;10;5,577188
1;4511;2740;61;10;5,608374
1;4511;2740;61;10;5,640923
1;4511;2740;61;10;5,672421
1;4511;2740;61;10;5,703185
1;4511;2740;61;10;5,73481
1;4511;2740;61;10;5,765685
1;4511;2740;61;10;5,796962
1;4511;2740;61;10;5,827316
1;4511;2740;61;10;5,857792
1;4511;2740;61;10;5,888373
1;4511;2740;61;10;5,92029
1;4511;2740;61;10;5,951783
1;4511;2740;61;10;5,981938
1;4511;2740;61;10;6,013215
1;4511;2740;61;10;6,044154
1;4511;2740;61;10;6,076348
1;4511;2740;61;10;6,107056
1;43038;10236;60;8;6,137999
1;43038;10236;60;8;6,16877
1;43038;10236;60;8;6,200593
1;43038;10236;60;8;6,231873
1;43038;10236;60;8;6,263208
1;43038;10236;60;8;6,295825
1;43038;10236;60;8;6,326343
1;43038;10236;60;8;6,35755
1;43038;10236;60;8;6,389298
1;43038;10236;60;8;6,42023
